student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,scholarship_binary,sports_binary,gender_encoded,department_encoded,parental_education_encoded,academic_score,engagement_score,low_attendance,low_cgpa,high_failures,low_study_hours,low_income,disengaged,risk_probability
216994,FEMALE,ME,N,Postgraduate,,25.0,6.947542758,74.94121899,46952,3.0,13.8,47,1,,Yes,0,0,1,0,6,1,0.6437253672900001,,1,0,1,1,1,1,0.5424062322696223
216009,nan,ME,N,Postgraduate,,20.0,4.621221598,62.61782271,32995,6.0,11.6,37,4,,No,1,0,0,5,6,1,0.48370233205,,1,1,1,1,1,1,0.5397754504683768
204666,nan,CIVIL,Y,nan,,22.0,6.247407753,80.67312241,60185,4.0,23.1,30,3,,N,0,0,0,5,2,4,0.58191567735,,0,0,1,0,0,1,0.6717536921849095
208535,nan,ARTS,N,Graduate,,20.0,6.931644806,70.8332464,78190,2.0,11.8,25,4,,Yes,0,0,1,5,0,0,0.56476553144,,1,0,1,1,0,1,0.5351072196880009
203750,FEMALE,ARTS,N,Postgraduate,,16.0,6.598378158,87.83972746,27442,5.0,7.3,34,3,,Yes,0,0,1,0,0,1,0.6294543087,,0,0,1,1,1,1,0.5980588296722196
212924,Other,ME,Yes,Postgraduate,,18.0,6.529238107,92.18463736,44824,6.0,24.3,36,3,,Yes,0,1,1,4,6,1,0.64572343636,,0,0,1,0,1,1,0.6097583943833942
212722,nan,nan,Nope,Graduate,,19.0,4.476494795,61.08913025,29702,5.0,19.5,23,4,,No,1,0,0,5,7,0,0.43132718255,,1,1,1,0,1,1,0.6202527855956554
211407,Male,COMMERCE,N,Secondary,,24.0,5.509365696,87.11769118,53625,4.0,14.3,38,1,,No,0,0,0,3,3,3,0.59572770138,,0,1,1,1,0,1,0.5637350340837501
200097,FEMALE,nan,Y,nan,,21.0,,80.43771117,55108,4.0,18.3,32,0,,Yes,0,0,1,0,7,4,,,0,0,1,0,0,1,0.5830792725060401
203137,Other,COMMERCE,No,Postgraduate,,18.0,5.073235717,,59484,6.0,21.3,18,2,,Yes,0,0,1,4,3,1,,,0,1,1,0,0,1,0.5417071091580773
213368,Female,ARTS,Y,Graduate,,23.0,5.989610165,64.43190369,50518,6.0,20.3,55,4,,No,1,0,0,1,0,0,0.59788011767,,1,1,1,0,0,1,0.6069079903311113
214357,Female,ME,Y,Secondary,,20.0,4.018640378,88.31875292,11838,2.0,5.8,5,3,,No,0,0,0,1,6,3,0.44070187388000004,,0,1,1,1,1,1,0.5945810682095444
217921,nan,ARTS,Y,Postgraduate,,19.0,6.653588791,82.95939517,45791,4.0,8.7,32,4,,Yes,0,0,1,5,0,1,0.61102173715,,0,0,1,1,1,1,0.6099901483535382
213140,FEMALE,nan,nan,nan,,24.0,5.310051888,48.10164992,17500,3.0,6.8,44,3,,No,1,0,0,0,7,4,0.48870702528,,1,1,1,1,1,1,0.5212057817313168
215177,M,ECE,nan,nan,,25.0,5.446477897,70.42076985,45509,2.0,,4,0,,No,0,0,0,2,5,4,0.44112142543000005,,1,1,1,0,1,1,0.5305525386609239
203648,Male,COMMERCE,Nope,Primary,,16.0,,73.3600622,81444,5.0,18.9,13,4,,nan,0,0,0,3,3,2,,,1,0,1,0,0,1,0.5752363148655717
210849,nan,nan,nan,nan,,26.0,4.103098838,74.35772154,50915,4.0,22.7,41,3,,No,0,0,0,5,7,4,0.51019711814,,1,1,1,0,0,1,0.5953403311086134
218323,nan,BIO,nan,nan,,26.0,6.489109696,67.61719016,50153,4.0,7.8,3,2,,No,0,0,0,5,1,4,0.47141595832,,1,0,1,1,1,1,0.5704755232594295
217901,Female,BIO,No,Postgraduate,,26.0,4.931736153,78.22195943,38559,4.0,15.0,5,2,,nan,0,0,0,1,1,1,0.44693532441000006,,0,1,1,0,1,1,0.6396827728419715
201633,FEMALE,nan,nan,Secondary,,25.0,4.649685666,76.79108921,61844,5.0,21.0,18,3,,No,0,0,0,0,7,3,0.47036069427,,0,1,1,0,0,1,0.6317290464084848
212464,Other,ECE,No,Secondary,,24.0,5.16888585,65.10249664,52127,4.0,16.1,48,2,,Yes,0,0,1,4,5,3,0.54606292392,,1,1,1,0,0,1,0.5813616011560463
211861,FEMALE,COMMERCE,nan,Postgraduate,,,4.738915231,59.49177155,16773,,11.7,48,4,,No,1,0,0,0,3,1,0.5120319238900001,,1,1,0,1,1,1,0.7877395213928544
217189,Female,CIVIL,nan,Primary,,16.0,6.358809545,61.18106523,73838,3.0,6.1,41,0,,N,0,0,0,1,2,2,0.56089557749,,1,0,1,1,0,1,0.5279022342686229
206171,Female,CS,Y,Primary,,17.0,6.473346812,61.76637382,18062,3.0,15.0,48,2,,nan,0,0,0,1,4,2,0.5882329939400001,,1,0,1,0,1,1,0.6606784146141621
207521,Other,nan,N,nan,,26.0,5.692585572,80.35380756,33191,2.0,8.6,32,0,,No,0,0,0,4,7,4,0.5647648455600001,,0,1,1,1,1,1,0.5728453539238302
200572,Female,BIO,nan,Secondary,,18.0,6.423730676,64.39216865,37620,3.0,11.7,51,1,,No,0,0,0,1,1,3,0.60312573299,,1,0,1,1,1,1,0.5713340596505746
209879,M,CIVIL,N,nan,,24.0,4.672675706,69.75846277,43358,3.0,,32,4,,No,0,0,0,2,2,4,0.49218241654999995,,1,1,1,0,1,1,0.5113059072486118
219667,FEMALE,COMMERCE,No,Primary,,24.0,6.419738861,63.94161817,43232,5.0,7.0,55,1,,No,0,0,0,0,3,2,0.6136144089500001,,1,0,1,1,1,1,0.5713340596505746
200597,Male,BIO,Yes,Secondary,,16.0,4.300319777,83.69628123,41131,3.0,12.8,2,1,,Yes,0,1,1,3,1,3,0.42910163476999996,,0,1,1,1,1,1,0.5509478174603172
215352,Female,ME,No,Primary,,16.0,4.534836039,73.48315616,60215,5.0,24.4,32,0,,No,1,0,0,1,6,2,0.49784291004000003,,1,1,1,0,0,1,0.6155169646900857
207345,Other,ARTS,Y,nan,,25.0,5.198008335,65.21888503,30010,2.0,16.1,47,3,,No,1,0,0,4,0,4,0.54457698849,,1,1,1,0,1,1,0.6124176207604907
206304,Female,ME,Y,nan,,26.0,,78.11380443,39644,4.0,14.8,39,0,,No,0,0,0,1,6,4,,,0,0,1,1,1,0,0.43913900966183766
211263,FEMALE,COMMERCE,Y,Primary,,21.0,,71.95072844,56817,6.0,20.4,15,0,,No,0,0,0,0,3,2,,,1,0,1,0,0,1,0.5762833154730235
216376,M,nan,Y,Primary,,21.0,4.998580484,69.75823792,34591,2.0,21.2,17,1,,No,0,0,0,2,7,2,0.46021793312,,1,1,1,0,1,1,0.6230365620342707
218666,nan,ME,Yes,Secondary,,16.0,4.554472661,90.62195508,77545,2.0,9.2,5,3,,No,0,1,0,5,6,3,0.46904477168,,0,1,1,1,0,1,0.559209722222222
201753,Other,CIVIL,Y,nan,,23.0,4.01522379,100.0,25341,3.0,,22,1,,Yes,1,0,1,4,2,4,0.5266089516000001,,0,1,1,0,1,1,0.5190981998695517
205432,nan,CIVIL,nan,Secondary,,24.0,,77.23169019,63117,3.0,12.3,36,4,,No,0,0,0,5,2,3,,,0,0,1,1,0,0,0.47281399591375295
213183,nan,ME,Nope,Postgraduate,,20.0,6.463498671,86.02783676,39232,2.0,12.1,5,1,,No,0,0,0,5,6,1,0.5316234571199999,,0,0,1,1,1,1,0.6145727376392526
218358,nan,nan,nan,Secondary,,22.0,6.062587321,71.36271103,24563,,,0,3,,No,0,0,0,5,7,3,0.45659162592999997,,1,0,0,0,1,1,0.8837996869534613
200980,Female,nan,Nope,Graduate,,18.0,4.349370154,90.37731605,102028,4.0,17.3,51,1,,nan,0,0,0,1,7,0,0.5981067543099999,,0,1,1,0,0,1,0.6240861892656276
211929,nan,ECE,nan,Primary,,23.0,6.991253757,54.32781524,47760,2.0,17.4,48,1,,No,0,0,0,5,5,2,0.586633596,,1,0,1,0,1,1,0.6520992169301256
218306,M,COMMERCE,N,nan,,,6.27881249,80.81124756,63990,6.0,8.4,24,3,,nan,0,0,0,2,3,4,0.56558624228,,0,0,1,1,0,1,0.6058267639623987
219114,nan,COMMERCE,Yes,Secondary,,22.0,5.774809308,83.14846625,63816,,24.7,4,4,,Yes,0,1,1,5,3,3,0.49243777107,,0,1,0,0,0,1,0.7661150155398933
209135,Other,CIVIL,nan,Graduate,,21.0,4.849266806,79.99385851,63156,,18.4,35,1,,N,0,0,0,4,2,0,0.53895224777,,0,1,0,0,0,1,0.8828649146848596
219384,Male,ARTS,Nope,Secondary,,25.0,4.464854614,52.21304835,36680,6.0,23.4,6,2,,Yes,1,0,1,3,0,3,0.35323332961000004,,1,1,1,0,1,1,0.6215026267970719
201171,nan,BIO,nan,nan,,25.0,6.808923433,85.19226923,47363,3.0,24.2,47,3,,Yes,0,0,1,5,1,4,0.66893374501,,0,0,1,0,1,1,0.6530799704425228
215562,nan,ECE,N,Postgraduate,,21.0,4.172678551,71.81826567,88588,6.0,,35,0,,N,1,0,0,5,5,1,0.48736193905,,1,1,1,0,0,1,0.5320301992655628
207927,Other,nan,nan,nan,,17.0,5.861965053,76.3192606,32334,,6.9,1,4,,Yes,0,0,1,4,7,4,0.46643638392000003,,0,1,0,1,1,1,0.7286887521743567
219879,Female,CS,nan,nan,,26.0,4.155548894,78.4307565,33019,2.0,17.7,40,3,,Yes,0,0,1,1,4,4,0.52151422526,,0,1,1,0,1,1,0.6080296836404573
214480,Other,BIO,Y,Secondary,,26.0,4.081377857,79.49997404,54967,5.0,22.6,59,2,,No,1,0,0,4,1,3,0.5787550364,,0,1,1,0,0,1,0.6291339146585144
219073,Male,BIO,Y,nan,,20.0,4.403110391,75.43094142,38755,6.0,15.2,30,1,,No,0,0,0,3,1,4,0.49241723989999997,,0,1,1,0,1,1,0.6365894725938325
218579,Female,CIVIL,No,nan,,23.0,5.18969644,74.01624276,64943,4.0,,42,1,,Yes,0,0,1,1,2,4,0.55563658588,,1,1,1,0,0,0,0.4855842835138078
214531,Male,BIO,N,Primary,,23.0,6.673144899,68.61979705,44686,5.0,23.9,19,1,,No,1,0,0,3,1,2,0.5297851871100001,,1,0,1,0,1,1,0.6667997663806752
215892,M,nan,nan,nan,,24.0,5.441820203,66.56370846,42884,6.0,16.6,11,3,,N,0,0,0,2,7,4,0.45036393350000004,,1,1,1,0,1,1,0.6151794191771278
219766,FEMALE,ECE,Yes,Graduate,,19.0,4.229409636,74.37454929,61471,5.0,9.4,50,2,,No,0,1,0,0,5,0,0.54230003331,,1,1,1,1,0,1,0.512920612785344
217258,nan,BIO,nan,nan,,,5.92037256,76.648408,20481,4.0,8.4,0,4,,No,0,0,0,5,1,4,0.46676012640000003,,0,1,1,1,1,1,0.6019178647463409
219918,Female,ME,nan,Postgraduate,,21.0,4.479322364,98.1663741,89816,4.0,18.7,44,2,,No,0,0,0,1,6,1,0.6056720168599999,,0,1,1,0,0,1,0.6240861892656276
202643,Female,ECE,N,nan,,19.0,4.105059753,79.80976039,33293,4.0,19.1,33,0,,No,1,0,0,1,5,4,0.50263167129,,0,1,1,0,1,1,0.6372917472009457
205347,Female,ECE,Nope,Graduate,,20.0,6.841446095,61.630235,67517,,13.3,44,2,,No,0,0,0,1,5,0,0.5905485488,,1,0,0,1,0,1,0.7366538859494254
209032,Male,BIO,N,Postgraduate,,20.0,5.924982902,89.66086042,30960,,5.7,27,3,,No,1,0,0,3,1,1,0.5869818973400001,,0,1,0,1,1,1,0.7694981465145648
216965,Female,ME,N,nan,,17.0,5.215021644,97.94442549,54536,6.0,23.3,21,4,,No,0,0,0,1,6,4,0.56543414223,,0,1,1,0,0,1,0.6358123797418181
200204,Female,ARTS,N,Primary,,19.0,6.373815854,75.71205807,27607,4.0,19.4,17,4,,Yes,0,0,1,1,0,2,0.5330888083700001,,0,0,1,0,1,1,0.6400181424855337
207896,nan,ARTS,Nope,Primary,,23.0,6.821403633,81.05852072,93906,6.0,5.2,26,4,,N,0,0,0,5,0,2,0.59403170748,,0,0,1,1,0,1,0.6003954278566439
209833,M,CIVIL,nan,Primary,,16.0,5.443922833,64.19507119,67911,5.0,11.9,7,0,,Y,1,0,0,2,2,2,0.43134212689000007,,1,1,1,1,0,1,0.5062183972722859
202014,Female,ARTS,Nope,Graduate,,26.0,4.677652045,70.91924666,24306,6.0,23.2,15,4,,No,0,0,0,1,0,0,0.44486382178,,1,1,1,0,1,1,0.6300704448181536
217289,Male,nan,Y,Primary,,26.0,4.554080707,100.0,80392,3.0,11.8,59,0,,N,0,0,0,3,7,2,0.65916322828,,0,1,1,1,0,1,0.557592176940893
217015,Other,ME,N,nan,,20.0,6.422266596,94.31403878,40527,5.0,5.8,51,4,,No,0,0,0,4,6,4,0.69283278018,,0,0,1,1,1,1,0.6006679757344908
208461,Other,CS,N,nan,,21.0,4.417438203,92.44509293,22421,4.0,10.0,25,4,,N,0,0,0,4,4,4,0.52903280691,,0,1,1,1,1,1,0.5891786872571635
201974,Female,nan,Nope,Graduate,,16.0,6.246066836,93.90102777,37755,6.0,9.0,49,2,,Yes,0,0,1,1,7,0,0.67854575675,,0,0,1,1,1,1,0.5860588296722197
200162,nan,ARTS,Y,nan,,23.0,,73.21663175,32737,4.0,17.8,2,4,,No,0,0,0,5,0,4,,,1,0,1,0,1,1,0.5873683566977399
204998,Other,ME,Y,nan,,19.0,4.781874972,83.34795606,49297,4.0,7.1,43,0,,nan,0,0,0,4,6,4,0.57031886706,,0,1,1,1,1,1,0.5617024967809731
218753,Male,BIO,nan,Graduate,,19.0,5.240224315,88.62401087,54474,5.0,14.4,22,2,,nan,1,0,0,3,1,0,0.54148100521,,0,1,1,1,0,1,0.5637350340837501
209557,FEMALE,BIO,No,nan,,22.0,6.600358446,71.24812235,58746,3.0,9.1,40,0,,No,0,0,0,0,1,4,0.59775870489,,1,0,1,1,0,1,0.5202355676019562
204713,Male,CS,Nope,nan,,26.0,5.848992476,83.44714066,54966,5.0,7.1,38,4,,nan,1,0,0,3,4,4,0.59830112102,,0,1,1,1,0,1,0.5684017007504168
209067,Male,CS,Yes,nan,,19.0,6.48226297,89.35765701,77088,6.0,24.8,42,2,,nan,0,1,0,3,4,4,0.65336348983,,0,0,1,0,0,1,0.6009087703232439
201431,FEMALE,ARTS,N,nan,,23.0,5.375352531,59.09808021,70591,6.0,16.7,32,2,,No,1,0,0,0,0,4,0.48830834186999994,,1,1,1,0,0,1,0.6194913236644447
215261,Female,BIO,Nope,nan,,19.0,4.577093223,76.51580261,54150,2.0,19.0,40,2,,No,0,0,0,1,1,4,0.53263113675,,0,1,1,0,0,1,0.6205605482399867
212835,Other,ARTS,Yes,Graduate,,22.0,5.646307322,86.53698523,73309,2.0,24.7,17,3,,nan,0,1,0,4,0,0,0.53646324857,,0,1,1,0,0,1,0.5974639012217571
213975,FEMALE,CIVIL,Nope,nan,,19.0,4.54897578,65.16627226,104730,5.0,24.6,10,2,,No,1,0,0,0,2,4,0.40745784798000007,,1,1,1,0,0,1,0.6194913236644447
219736,FEMALE,nan,nan,nan,,22.0,6.847755682,82.03761955,14909,6.0,18.8,44,3,,nan,0,0,0,0,7,4,0.65202308593,,0,0,1,0,1,1,0.6606210055123605
207710,nan,nan,Nope,nan,,19.0,6.785868053,42.67599214,46677,6.0,23.4,51,2,,No,1,0,0,5,7,4,0.55246269854,,1,0,1,0,1,1,0.6457658835967923
207736,M,COMMERCE,No,Graduate,,22.0,5.263745614,91.98170782,40966,6.0,5.1,44,3,,No,1,0,0,2,3,0,0.6184949480199999,,0,1,1,1,1,1,0.5884382110666873
204283,Female,COMMERCE,nan,Primary,,22.0,6.215139318,59.270051,41916,2.0,17.3,5,2,,No,0,0,0,1,3,2,0.44141572572000004,,1,0,1,0,1,1,0.6663212717570193
207531,nan,BIO,No,nan,,17.0,4.197566883,80.97642134,56064,2.0,23.2,47,4,,No,1,0,0,5,1,4,0.5518319393400001,,0,1,1,0,0,1,0.6312172479918476
214139,FEMALE,ME,nan,Primary,,,6.227590821,79.83253045,74910,6.0,17.6,37,0,,nan,0,0,0,0,6,2,0.59960122419,,0,0,1,0,0,1,0.6798700302503243
217069,FEMALE,ME,nan,nan,,23.0,6.919582702,76.50332822,57555,5.0,10.8,39,1,,Yes,0,0,1,0,6,4,0.62329329274,,0,0,1,1,0,1,0.5472254963388864
213493,Other,ME,N,Secondary,,20.0,4.758465907,73.35175888,61216,2.0,21.4,13,2,,Yes,0,0,1,4,6,3,0.44939391292,,1,1,1,0,0,1,0.5873616011560462
210053,FEMALE,CS,Yes,nan,,17.0,6.72113217,,28721,5.0,23.0,29,4,,N,0,1,0,0,4,4,,,0,0,1,0,1,0,0.48838512506267917
210851,FEMALE,ME,No,Secondary,,18.0,5.187280999,72.63594352,56929,5.0,18.0,1,0,,No,1,0,0,0,6,3,0.42839907052000004,,1,1,1,0,0,1,0.6155169646900857
203384,Other,ECE,Y,Postgraduate,,17.0,5.084900952,94.66610584,38798,6.0,17.4,33,0,,Yes,0,0,1,4,5,1,0.5863943556,,0,1,1,0,1,1,0.6242953577512926
202839,Male,nan,Nope,Postgraduate,,16.0,5.690767114,58.97020763,58288,2.0,15.4,58,3,,No,1,0,0,3,7,1,0.5785413074499999,,1,1,1,0,0,1,0.60175699777528
218856,Male,nan,No,nan,,22.0,6.018728457,74.7700111,20640,3.0,9.4,49,2,,Yes,1,0,1,3,7,4,0.61205917158,,1,0,1,1,1,1,0.5173256461890362
215078,Female,CIVIL,No,nan,,21.0,6.324278005,83.61931815,80352,4.0,15.0,31,1,,No,0,0,0,1,2,4,0.59682907465,,0,0,1,0,0,1,0.664858530894587
215941,M,BIO,Y,Primary,,17.0,6.84516064,81.083601,17302,5.0,10.3,32,1,,Yes,0,0,1,2,1,2,0.6130572286,,0,0,1,1,1,1,0.5990588296722197
210595,nan,CIVIL,No,nan,,21.0,6.198974892,72.43452193,51607,6.0,21.7,52,4,,Yes,0,0,1,5,2,4,0.62126256147,,1,0,1,0,0,1,0.6253773062842513
215433,nan,nan,Yes,nan,,20.0,4.336114577,90.84487613,54117,6.0,5.8,21,2,,No,0,1,0,5,7,4,0.50897921147,,0,1,1,1,0,1,0.5412097222222221
202096,Female,ME,N,Postgraduate,,21.0,6.841589389,87.79822632,38708,6.0,8.8,47,2,,Yes,0,0,1,1,6,1,0.67805825452,,0,0,1,1,1,1,0.5860588296722197
210195,Other,ME,Nope,Secondary,,26.0,4.469975769,80.34922684,8572,4.0,18.5,43,2,,No,0,0,0,4,6,3,0.54884671128,,0,1,1,0,1,1,0.6313055898099497
207999,M,COMMERCE,nan,Graduate,,19.0,6.755352698,47.15665739,92524,6.0,19.0,19,4,,No,0,0,0,2,3,0,0.46868408009,,1,0,1,0,0,1,0.6486275416131626
219214,Other,CIVIL,Nope,Graduate,,19.0,6.006567287,59.33945162,78910,2.0,14.4,11,2,,No,0,0,0,4,2,0,0.45128104634,,1,0,1,1,0,1,0.5338811719975606
205017,M,COMMERCE,No,Secondary,,19.0,4.741656842,80.2446765,34163,6.0,5.4,50,4,,Yes,1,0,1,2,3,3,0.58040030318,,0,1,1,1,1,1,0.5718154688663588
217833,Male,ME,N,Graduate,,16.0,4.51030636,73.16729973,77920,4.0,6.6,23,0,,Yes,0,0,1,3,6,0,0.46891415359000005,,1,1,1,1,0,0,0.4844628714637615
218284,Other,nan,nan,nan,,20.0,4.856910567,84.79448663,67171,4.0,23.7,20,1,,No,0,0,0,4,7,4,0.5086598825699999,,0,1,1,0,0,1,0.6359690794936792
202757,nan,nan,nan,Graduate,,24.0,5.549478097,69.27180076,64346,2.0,7.2,36,1,,No,1,0,0,5,7,0,0.53779452616,,1,1,1,1,0,1,0.5076606150289538
206397,Male,ECE,No,Secondary,,18.0,4.201357702,69.17252647,68065,6.0,24.2,56,4,,No,0,0,0,3,5,3,0.5435718874900001,,1,1,1,0,0,1,0.60175699777528
210077,M,ME,No,nan,,19.0,4.966542529,75.3763032,60921,2.0,15.4,46,2,,No,0,0,0,2,6,4,0.56279061076,,0,1,1,0,0,1,0.6231695225989611
213930,nan,COMMERCE,Y,Primary,,26.0,6.237575216,69.49894992,42565,4.0,11.1,48,1,,No,0,0,0,5,3,2,0.6019998584,,1,0,1,1,1,1,0.5713326661165723
214082,nan,nan,Y,Secondary,,26.0,6.778951252,70.33934538,26308,2.0,23.1,31,4,,Yes,0,0,1,5,7,3,0.5751760862199999,,1,0,1,0,1,1,0.6449029473098922
202097,Male,ME,nan,Postgraduate,,26.0,,87.92421032,71145,2.0,6.4,23,4,,N,0,0,0,3,6,1,,,0,0,1,1,0,0,0.4640057636585868
208329,M,BIO,No,nan,,20.0,4.457475505,65.12352821,65361,3.0,16.4,18,1,,No,1,0,0,2,1,4,0.42766960483,,1,1,1,0,0,1,0.6194913236644447
209028,Other,COMMERCE,Nope,Secondary,,26.0,6.833296349,88.09287638,37666,6.0,15.7,36,3,,Y,0,0,0,4,3,3,0.6456104830999999,,0,0,1,0,1,1,0.6770500495865659
203471,nan,nan,No,nan,,17.0,6.507909052,62.82427045,47071,6.0,16.0,27,3,,Yes,1,0,1,5,7,4,0.52978917343,,1,0,1,0,1,1,0.6327362806432256
212889,FEMALE,ME,Nope,Primary,,23.0,4.860685208,77.05831566,105329,5.0,22.9,52,2,,N,1,0,0,0,6,2,0.5816023553,,0,1,1,0,0,1,0.6240861892656276
214472,FEMALE,ME,Nope,Graduate,,17.0,4.082054344,71.04734552,56084,4.0,22.9,8,4,,No,1,0,0,0,6,0,0.40042421032,,1,1,1,0,0,1,0.6106598218329428
216230,nan,CS,nan,nan,,21.0,5.363177435,76.4087916,43174,6.0,9.2,58,2,,Y,0,0,0,5,4,4,0.6177534722,,0,1,1,1,1,1,0.5594644015428778
201733,FEMALE,nan,Y,nan,,17.0,5.024112455,70.08994963,58001,3.0,19.3,9,1,,No,0,0,0,0,7,4,0.4382343470900001,,1,1,1,0,0,1,0.614600298023419
216136,Male,CIVIL,No,nan,,19.0,6.60958783,100.0,40467,5.0,11.5,28,0,,No,0,0,0,3,2,4,0.6483835132,,0,0,1,1,1,1,0.610560832877348
201283,nan,ARTS,nan,nan,,21.0,,70.4725189,53684,6.0,13.9,2,2,,nan,1,0,0,5,0,4,,,1,0,1,1,0,0,0.3732316471630426
212485,Female,nan,Yes,nan,,,5.828012383,90.38112982,27808,5.0,5.1,28,3,,Y,0,1,0,1,7,4,0.58826388478,,0,1,1,1,1,1,0.561533199520118
212448,nan,CS,nan,Primary,,25.0,6.106131692,82.88256458,44997,2.0,14.0,17,1,,No,0,0,0,5,4,2,0.54389296142,,0,0,1,1,1,1,0.6195727376392526
210028,Female,CIVIL,Nope,nan,,26.0,4.219269113,100.0,76717,4.0,10.1,27,3,,No,1,0,0,1,2,4,0.54977076452,,0,1,1,1,0,1,0.5633874150361311
201019,Male,ARTS,Yes,Primary,,26.0,4.472271279,70.93814824,66192,2.0,21.6,50,2,,No,0,1,0,3,0,2,0.54170529588,,1,1,1,0,0,1,0.5705735312806771
216184,Other,nan,No,Postgraduate,,23.0,4.734029999,75.91831489,57685,2.0,20.7,21,2,,No,0,0,0,4,7,1,0.48011614463,,0,1,1,0,0,1,0.6368857461603459
219034,nan,ME,nan,nan,,22.0,5.786906122,68.29590192,46782,2.0,23.3,51,4,,No,0,0,0,5,6,4,0.58936395064,,1,1,1,0,1,1,0.605776595119465
209518,Other,nan,N,Postgraduate,,19.0,4.325900695,76.77465369,46793,6.0,21.7,36,3,,Yes,0,0,1,4,7,1,0.51135998887,,0,1,1,0,1,1,0.6232953577512926
217520,Female,CIVIL,Y,Secondary,,20.0,5.659958561,62.97723623,28132,2.0,21.3,15,0,,nan,0,0,0,1,2,3,0.46033005113,,1,1,1,0,1,1,0.6349275876752964
201651,FEMALE,ME,No,Primary,,19.0,4.472939248,53.87057729,58467,,6.6,18,0,,No,0,0,0,0,6,2,0.39452930179,,1,1,0,1,0,1,0.7270424659782282
200830,Male,ECE,No,Primary,,25.0,5.815560283,82.67594183,44075,3.0,9.7,49,2,,No,0,0,0,3,5,2,0.62765023681,,0,1,1,1,1,1,0.5771191634476397
201169,Other,ARTS,Yes,nan,,21.0,4.338208182,67.7279788,57681,5.0,14.1,15,3,,No,1,1,0,4,0,4,0.42171226368,,1,1,1,1,0,1,0.5066813970990693
210720,FEMALE,CS,No,nan,,,4.059032511,66.47342546,47620,,15.1,41,0,,No,1,0,0,0,4,4,0.48478157682,,1,1,0,0,1,1,0.9078385788367913
206256,FEMALE,ECE,Y,nan,,20.0,5.479835709,65.77655095,61878,4.0,21.4,55,1,,No,0,0,0,0,5,4,0.5815230812100001,,1,1,1,0,0,1,0.5989574408805618
205469,nan,ARTS,Y,Primary,,18.0,6.33737918,69.48270577,43262,2.0,15.5,30,4,,No,0,0,0,5,0,2,0.55194328451,,1,0,1,0,1,1,0.6722759568568655
216044,nan,CIVIL,N,nan,,26.0,5.602256457,67.93537422,33180,4.0,11.4,45,2,,No,0,0,0,5,2,4,0.56289638094,,1,1,1,1,1,1,0.5176171871630548
210258,FEMALE,nan,No,nan,,25.0,5.09250652,48.00905177,34291,2.0,16.2,22,4,,Yes,1,0,1,0,7,4,0.41372741611,,1,1,1,0,1,1,0.5941810918803756
216063,Other,CIVIL,No,Graduate,,24.0,4.843160707,66.31304296,83714,2.0,21.8,41,0,,No,0,0,0,4,2,0,0.51566555716,,1,1,1,0,0,1,0.6047551662734486
217251,nan,COMMERCE,nan,Secondary,,,4.319481142,59.37050586,15486,4.0,15.5,42,1,,nan,1,0,0,5,3,3,0.47689076326,,1,1,1,0,1,1,0.6488618298262829
211166,M,BIO,Nope,nan,,26.0,6.141804828,74.78380835,31267,6.0,11.2,23,0,,nan,0,0,0,2,1,4,0.53902361817,,1,0,1,1,1,1,0.573810250126765
213835,nan,CIVIL,No,Secondary,,23.0,4.7122921,65.68881802,39473,6.0,6.4,23,0,,Yes,1,0,1,5,2,3,0.45455813806,,1,1,1,1,1,1,0.5286730163912977
205093,Other,COMMERCE,No,nan,,24.0,4.940356721,70.40836193,19609,3.0,23.7,16,3,,No,0,0,0,4,3,4,0.45683935462999997,,1,1,1,0,1,1,0.6255604779033479
200541,Male,CS,nan,Postgraduate,,16.0,4.636971499,62.58948485,59788,6.0,23.1,49,0,,Yes,1,0,1,3,4,1,0.5202473145100001,,1,1,1,0,0,1,0.5946692934637385
209324,Male,nan,Nope,nan,,19.0,,90.17538192,46634,5.0,19.8,0,1,,Y,0,0,0,3,7,4,,,0,0,1,0,1,1,0.6229952316130576
217047,Male,COMMERCE,nan,nan,,24.0,4.264034311,70.50393639,43388,4.0,21.6,44,1,,No,1,0,0,3,3,4,0.51407318161,,1,1,1,0,1,1,0.6060247636176336
212693,Male,COMMERCE,No,nan,,18.0,5.572089558,90.16179795,64446,6.0,17.5,41,3,,Yes,0,0,1,3,3,4,0.61636897617,,0,1,1,0,0,1,0.6170197167256517
219953,Male,ECE,nan,Postgraduate,,20.0,5.491441348,78.8474586,10218,3.0,9.0,47,2,,nan,0,0,0,3,5,1,0.59720002972,,0,1,1,1,1,1,0.5771191634476397
203390,FEMALE,CIVIL,Yes,nan,,21.0,6.067430021,66.99376246,47683,4.0,23.1,7,3,,No,0,1,0,0,2,4,0.46467848822,,1,0,1,0,1,1,0.6267631659276394
212080,nan,CS,N,Graduate,,16.0,4.163399847,71.27929144,32637,6.0,,1,1,,nan,1,0,0,5,4,0,0.38337386819999997,,1,1,1,0,1,1,0.5129189968539482
211154,nan,ME,Nope,Graduate,,16.0,5.732253746,87.59864851,40498,4.0,19.3,11,0,,Yes,0,0,1,5,6,0,0.52508609537,,0,1,1,0,1,1,0.6289620244179592
