student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,scholarship_binary,sports_binary,academic_score,engagement_score,low_attendance,low_cgpa,high_failures,low_study_hours,low_income,gender_encoded,department_encoded,parental_education_encoded,disengaged
218177,Male,ECE,YES,Unknown,No,26.0,5.528756162,78.59346104,92261,5.0,11.6,12,2,9,NO,0,0,0,55.22181912199999,24,0,0,1,0,0,2,5,4,0
209928,OTHER,CS,Yes,Unknown,,25.0,4.790252833,66.45629504,35931,4.0,10.8,48,1,6,NO,1,1,0,59.888152677,15,1,1,1,0,1,3,4,4,1
213799,Female,ME,Yes,Unknown,,16.0,6.19305885,78.55369611,74154,2.0,24.1,32,0,3,NO,0,1,0,65.19806974966667,6,0,0,0,0,0,0,6,4,0
211428,Female,CIVIL,NO,Unknown,N,18.0,6.405878329,73.67637576,65977,2.0,15.2,22,4,0,NO,1,0,0,61.46563770633333,12,0,0,0,0,0,0,2,4,1
213928,Other,CS,NO,Unknown,Yes,21.0,6.196067682,74.81310027,69519,4.0,5.5,48,1,5,NO,0,0,0,69.424268491,13,0,0,1,1,0,4,4,4,0
215046,OTHER,CS,No,Unknown,-,17.0,6.230574754,81.73112357,35902,3.0,16.1,11,0,7,NO,0,0,0,59.33887750766666,14,0,0,0,0,1,3,4,4,0
207236,Other,UNKNOWN,No,Unknown,N,25.0,5.686993001,77.00965236,31276,4.0,8.8,42,4,9,No,1,0,0,65.537860713,30,0,0,1,1,1,4,7,4,1
206468,Male,UNKNOWN,NO,Postgraduate,Y,24.0,4.788239194,56.11223446,28043,2.0,21.5,9,4,8,No,1,0,0,43.774866308,28,1,1,0,0,1,2,7,1,1
213286,Female,ME,No,Postgraduate,No,26.0,6.681420419,86.10562312,93470,4.0,18.7,34,2,1,NO,0,0,0,70.57212236433334,8,0,0,1,0,0,0,6,1,0
210832,Male,CS,NO,Unknown,,19.0,4.639353291,82.56907104,60833,5.0,19.1,23,1,9,NO,0,0,0,55.634154433666666,21,0,1,1,0,0,2,4,4,0
209053,MALE,COMMERCE,No,Secondary,,21.0,5.500271303,74.43224406,71661,3.0,22.4,45,4,9,No,0,0,0,64.831029733,30,0,0,0,0,0,1,3,3,0
201505,Male,BIO,No,Unknown,Y,16.0,6.79911322,93.62929605,51759,6.0,12.4,33,0,4,NO,0,0,0,73.08435491499999,8,0,0,1,0,0,2,1,4,0
206054,Other,CIVIL,YES,Postgraduate,-,22.0,5.322435351,83.17046446,42425,5.0,12.9,37,1,3,NO,1,0,0,63.89664942633333,9,0,0,1,0,1,4,2,1,1
200596,Female,CS,YES,Graduate,,23.0,5.676207523,91.61675534,61621,5.0,22.3,29,0,1,NO,0,0,0,65.53273088366667,2,0,0,1,0,0,0,4,0,0
204225,Other,ME,No,Graduate,,24.0,6.470485659,75.09409398,55132,4.0,24.8,31,1,1,No,0,0,0,65.21398982233333,5,0,0,1,0,0,4,6,0,0
202550,OTHER,CIVIL,YES,Graduate,No,25.0,6.534731138,71.66674251,65647,4.0,8.4,38,0,1,NO,0,0,0,66.84034510966667,2,0,0,1,1,0,3,2,0,0
219466,MALE,COMMERCE,NO,Secondary,N,23.0,5.532606718,93.21530425,84504,6.0,17.6,30,0,2,NO,0,0,0,65.627624865,4,0,0,1,0,0,1,3,3,0
213135,OTHER,BIO,No,Unknown,-,19.0,4.494835714,95.48147139,72050,3.0,23.5,26,3,9,No,0,0,0,59.78528665366666,27,0,1,0,0,0,3,1,4,0
207440,MALE,COMMERCE,No,Primary,Yes,21.0,4.073837089,82.30618689,30936,4.0,15.0,28,3,3,NO,1,0,0,54.39437484533334,15,0,1,1,0,1,1,3,2,1
219305,Female,ECE,YES,Graduate,N,25.0,6.324862756,82.73515242,14267,3.0,9.5,13,0,9,No,0,0,0,60.778192839333336,18,0,0,0,1,1,0,5,0,0
206768,Male,CIVIL,No,Graduate,Y,16.0,5.204276967,76.07370204,31281,4.0,15.3,59,3,5,NO,0,0,0,68.51016211366667,19,0,0,1,0,1,2,2,0,0
203199,Other,COMMERCE,No,Primary,,24.0,6.691568774,76.02968959,59622,6.0,8.1,55,1,6,YES,1,0,0,74.60008408033333,15,0,0,1,1,0,4,3,2,1
202681,Male,ECE,NO,Secondary,-,22.0,5.998843101,61.05527054,73151,6.0,17.4,20,2,5,YES,1,0,0,54.97746333366667,16,1,0,1,0,0,2,5,3,1
206449,Female,UNKNOWN,No,Unknown,Yes,18.0,6.633474217,80.90560465,34849,2.0,20.1,0,2,1,NO,0,0,0,57.43905248,8,0,0,0,0,1,0,7,4,0
207951,Female,CIVIL,No,Secondary,Yes,17.0,4.697870137,84.65285662,71770,3.0,17.9,27,4,9,NO,1,0,0,57.885207670999996,30,0,1,0,0,0,0,2,3,1
216842,Female,ECE,No,Unknown,Y,17.0,5.49447501,81.6216337,77560,2.0,12.8,33,0,6,YES,0,0,0,62.95886516,12,0,0,0,0,0,0,5,4,0
214626,OTHER,ECE,No,Postgraduate,Y,25.0,5.700017903,48.45742436,47440,2.0,20.2,18,2,4,YES,0,0,0,49.037316823,14,1,0,0,0,1,3,5,1,0
201045,Male,ME,No,Secondary,N,19.0,6.296788009,68.07483968,489200,4.0,25.0,38,4,2,NO,0,0,0,64.57305861566667,16,1,0,1,0,0,2,6,3,0
213044,Male,ECE,No,Unknown,Yes,17.0,5.790966082,75.09409398,49757,5.0,22.1,50,1,9,NO,1,0,0,68.14972527066666,21,0,0,1,0,1,2,5,4,1
202644,Male,CIVIL,No,Graduate,-,16.0,5.500271303,100.0,18504,4.0,15.0,40,1,7,No,0,0,0,70.83468984833333,17,0,0,1,0,1,2,2,0,0
204435,Female,UNKNOWN,No,Unknown,No,22.0,6.433547343,48.19547992,27631,4.0,9.7,59,4,9,NO,0,0,0,66.29304735766667,30,1,0,1,1,1,0,7,4,0
211357,MALE,CIVIL,YES,Secondary,,21.0,6.590721884,63.47285109,51361,5.0,12.7,37,0,1,YES,1,0,0,64.32879808033333,2,1,0,1,0,0,1,2,3,1
211831,Male,ME,Yes,Unknown,,21.0,6.136161811,74.23213649,61044,3.0,23.2,34,2,0,YES,0,1,0,64.28378333533333,6,0,0,0,0,0,2,6,4,0
217035,MALE,COMMERCE,Yes,Graduate,Yes,17.0,4.566618083,80.02155016,79288,5.0,21.1,56,0,3,NO,0,1,0,65.50622212966667,6,0,1,1,0,0,1,3,0,0
213668,OTHER,ME,Yes,Secondary,Y,21.0,5.577115216,73.93506575,66953,4.0,12.3,35,3,2,YES,1,1,0,61.732762471666675,13,0,0,1,0,0,3,6,3,1
214645,MALE,COMMERCE,YES,Primary,Y,22.0,4.405174455,94.73835143,46545,6.0,22.2,35,3,2,No,0,0,0,62.11404437066666,13,0,1,1,0,1,1,3,2,0
204487,Female,BIO,NO,Graduate,-,23.0,4.003533416,78.79102991,32934,5.0,18.5,6,0,8,NO,1,0,0,45.654976053,16,0,1,1,0,1,0,1,0,1
202061,Female,ECE,No,Primary,No,21.0,6.575950268,67.96288294,29680,5.0,18.9,12,4,9,NO,0,0,0,57.268616222,30,1,0,1,0,1,0,5,2,0
204645,Female,COMMERCE,No,Unknown,-,18.0,6.95308629,95.76557749,36376,4.0,15.7,39,2,0,YES,0,0,0,76.495104697,6,0,0,1,0,1,0,3,4,0
209112,Female,COMMERCE,No,Unknown,Yes,25.0,5.594809905,63.52134729,707840,6.0,25.0,34,0,6,YES,1,0,0,58.363787045333325,12,1,0,1,0,0,0,3,4,1
211004,Other,ARTS,No,Primary,,21.0,6.924134719,94.15125954,80003,5.0,22.1,20,4,1,NO,0,0,0,69.53271812366667,14,0,0,1,0,0,4,0,2,0
203775,Male,ECE,Yes,Postgraduate,,18.0,5.334050203,86.34119757,31341,5.0,14.9,32,2,0,NO,0,1,0,63.239276952666664,6,0,0,1,0,1,2,5,1,0
219206,Female,ECE,No,Secondary,,21.0,4.690946642,90.73967238,20490,3.0,17.8,44,3,9,YES,0,0,0,65.34330159066667,27,0,1,0,0,1,0,5,3,0
205596,Female,UNKNOWN,No,Unknown,-,16.0,5.911088265,67.05621765,16995,4.0,17.2,8,0,5,NO,0,0,0,52.33897328666666,10,1,0,1,0,1,0,7,4,0
219575,Female,COMMERCE,YES,Secondary,Yes,23.0,4.563080285,79.52033161,15185,4.0,10.4,6,0,4,NO,0,0,0,48.671500908,8,0,1,1,0,1,0,3,3,0
210741,Male,CS,No,Graduate,-,26.0,6.822502878,68.60117864,56987,3.0,6.6,54,3,1,YES,0,0,0,72.692867982,11,1,0,0,1,0,2,4,0,0
209297,Female,UNKNOWN,YES,Graduate,No,16.0,6.98889172,59.96285075,67997,5.0,22.0,58,4,5,NO,1,0,0,72.26664715833333,22,1,0,1,0,0,0,7,0,1
207265,Male,ME,YES,Unknown,-,21.0,6.357923658,59.68933793,5499,6.0,19.1,0,2,7,NO,0,0,0,49.696419669,20,1,0,1,0,1,2,6,4,0
209080,MALE,BIO,No,Unknown,,24.0,6.880380908,79.93905678,54251,3.0,7.5,5,0,6,NO,0,0,0,60.05028824066667,12,0,0,0,1,0,1,1,4,0
210573,Male,CIVIL,No,Primary,No,25.0,4.56685557,75.65130144,28122,4.0,9.6,47,1,6,YES,1,0,0,61.19633494866667,15,0,1,1,1,1,2,2,2,1
219103,Female,ARTS,No,Unknown,,24.0,6.437128742,70.42055217,38141,2.0,13.1,44,1,1,Yes,0,0,1,67.97847602766667,10,0,0,0,0,1,0,0,4,0
204174,Male,ME,YES,Unknown,Yes,21.0,6.38232647,80.74652854,63829,3.0,12.6,3,2,3,NO,0,0,0,57.135590912,12,0,0,0,0,0,2,6,4,0
217025,Other,CIVIL,No,Unknown,-,25.0,4.645726555,75.09409398,51187,2.0,14.2,39,3,8,YES,0,0,0,58.756860969,25,0,1,0,0,0,4,2,4,0
208737,Other,CIVIL,No,Graduate,Y,23.0,6.418886528,76.62534689,43891,3.0,12.0,35,0,0,NO,0,0,0,66.74870337366667,0,0,0,0,0,1,4,2,0,0
209216,Female,CIVIL,No,Primary,-,17.0,6.57574855,61.82388928,67286,5.0,16.7,49,2,8,NO,0,0,0,67.75924286733333,22,1,0,1,0,0,0,2,2,0
218849,MALE,BIO,No,Postgraduate,N,22.0,5.725896341,80.88497517,68518,5.0,17.0,43,4,7,NO,0,0,0,67.22830758933334,26,0,0,1,0,0,1,1,1,0
213040,Female,ME,Yes,Unknown,,24.0,6.076298886,76.01396272,74596,4.0,13.4,20,2,9,No,0,1,0,59.85234991266666,24,0,0,1,0,0,0,6,4,0
217127,Other,ARTS,No,Unknown,N,22.0,5.500271303,98.84087796,53393,5.0,15.1,14,0,0,Yes,0,0,1,61.820286569666656,5,0,0,1,0,0,4,0,4,0
216870,Female,COMMERCE,Yes,Unknown,No,19.0,5.913856354,69.84825099,50307,4.0,5.2,6,4,5,NO,0,1,0,52.523757067,22,1,0,1,1,0,0,3,4,0
210143,Male,ARTS,No,Unknown,N,17.0,6.118102962,61.74181691,71808,5.0,10.4,43,4,6,YES,0,0,0,63.44639321633334,24,1,0,1,0,0,2,0,4,0
219560,Male,UNKNOWN,No,Primary,,22.0,5.242574934,87.11652655,57286,5.0,13.2,55,4,3,YES,0,0,0,70.68116596833333,18,0,0,1,0,0,2,7,2,0
208543,Other,CIVIL,No,Unknown,-,21.0,6.065352025,62.68712106,33878,4.0,10.2,48,2,0,NO,0,0,0,65.132896443,6,1,0,1,0,1,4,2,4,0
205607,Male,CIVIL,No,Unknown,No,22.0,6.292589427,78.95601115,49442,5.0,23.6,57,4,6,YES,0,0,0,74.14975048,24,0,0,1,0,1,2,2,4,0
200983,Male,CS,No,Secondary,Yes,26.0,6.987412837,89.41480795,67486,3.0,17.1,7,1,3,NO,0,0,0,64.09483990333332,9,0,0,0,0,0,2,4,3,0
208033,Male,ECE,YES,Graduate,Yes,25.0,5.500271303,82.16628311,56324,3.0,18.6,38,3,0,NO,1,0,0,64.81790811466666,9,0,0,0,0,0,2,5,0,1
205480,MALE,ARTS,NO,Unknown,No,26.0,4.809103063,77.66141179,34184,6.0,11.0,54,0,2,NO,1,0,0,65.34393885200001,4,0,1,1,0,1,1,0,4,1
205068,Other,ECE,No,Secondary,N,25.0,4.477279119,69.89030324,56108,4.0,14.6,43,3,2,NO,0,0,0,57.68681990033334,13,1,1,1,0,0,4,5,3,0
204797,MALE,ME,No,Graduate,,25.0,5.628371472,84.78655831,32914,2.0,16.9,35,2,9,NO,0,0,0,65.24449151966667,24,0,0,0,0,1,1,6,0,0
204482,Female,ARTS,NO,Unknown,Y,20.0,5.626474077,94.60033984,41564,3.0,22.1,54,0,5,YES,0,0,0,74.51247233699999,10,0,0,0,0,1,0,0,4,0
203662,Female,UNKNOWN,No,Unknown,-,26.0,6.158630209,75.36877235,40643,5.0,18.8,10,3,4,NO,0,0,0,56.73711608333334,17,0,0,1,0,1,0,7,4,0
219804,Other,BIO,No,Unknown,Y,26.0,5.79839211,68.83422289,94758,2.0,7.1,40,3,6,NO,1,0,0,62.97556075033333,21,1,0,0,1,0,4,1,4,1
210486,Female,CIVIL,No,Secondary,-,16.0,5.697353309,70.45265597,38831,4.0,19.5,48,1,1,YES,0,0,0,65.622563336,5,0,0,1,0,1,0,2,3,0
206947,Other,ECE,No,Unknown,N,24.0,6.429443826,68.04906675,17076,4.0,24.2,31,4,4,YES,0,0,0,62.89527248833333,20,1,0,1,0,1,4,5,4,0
204657,Female,CIVIL,YES,Secondary,No,17.0,4.270972448,69.72878965,6704,3.0,6.0,46,2,2,NO,0,0,0,57.60683246833333,10,1,1,0,1,1,0,2,3,0
206414,OTHER,ARTS,No,Unknown,,17.0,6.636325254,95.24765566,67765,3.0,5.3,54,2,2,No,0,0,0,79.755922968,10,0,0,0,1,0,3,0,4,0
217415,Female,UNKNOWN,YES,Primary,Yes,26.0,5.786117739,75.84908973,53283,2.0,18.2,46,2,9,NO,0,0,0,67.01864894733333,24,0,0,0,0,0,0,7,2,0
203150,OTHER,BIO,No,Graduate,Y,21.0,4.851891637,87.73084343,75548,3.0,24.0,55,2,3,No,0,0,0,68.91204454733332,12,0,1,0,0,0,3,1,0,0
216340,Other,ME,No,Unknown,,25.0,4.289451948,66.1600099,72229,4.0,21.0,44,3,4,NO,1,0,0,55.96192937666667,17,1,1,1,0,0,4,6,4,1
215508,Other,UNKNOWN,NO,Secondary,No,22.0,5.061582065,93.2828423,45968,3.0,17.6,10,2,4,NO,0,0,0,56.626096348333334,14,0,0,0,0,1,4,7,3,0
204813,Female,BIO,Yes,Unknown,No,16.0,5.274907983,77.24801807,44892,3.0,20.5,43,0,7,NO,1,1,0,63.88227866933334,14,0,0,0,0,1,0,1,4,1
209265,Female,UNKNOWN,NO,Graduate,,19.0,5.239204971,75.17120671,53302,3.0,18.7,46,3,0,NO,0,0,0,64.08072020133334,9,0,0,0,0,0,0,7,0,0
205969,Female,CIVIL,Yes,Primary,,26.0,4.730366046,96.72267445,78535,5.0,24.8,19,0,3,NO,1,1,0,59.00196589833334,6,0,1,1,0,0,0,2,2,1
211891,Other,BIO,Yes,Primary,,18.0,5.327468662,88.68472857,42813,2.0,24.1,55,1,4,YES,0,1,0,71.57609521433334,11,0,0,0,0,1,4,1,2,0
213335,Other,UNKNOWN,NO,Primary,N,26.0,5.500271303,75.5617292,32910,3.0,24.6,22,1,6,YES,0,0,0,57.50320860833333,15,0,0,0,0,1,4,7,2,0
202939,Male,ME,YES,Graduate,N,25.0,6.881838624,72.18054375,43388,3.0,23.9,54,3,0,Yes,0,0,1,74.06335624500001,14,0,0,0,0,1,2,6,0,0
214096,Male,CS,No,Primary,No,20.0,6.65826177,69.34763716,16726,2.0,20.2,2,0,0,NO,1,0,0,54.76226666466667,0,1,0,0,0,1,2,4,2,1
212702,Male,CS,Yes,Unknown,,20.0,6.708928264,54.7205522,47317,5.0,5.7,48,0,0,NO,0,1,0,65.96080698,0,1,0,1,1,1,2,4,4,0
201340,Other,ARTS,YES,Postgraduate,,20.0,4.453560857,94.19404089,93921,4.0,7.3,14,4,5,YES,0,0,0,55.192683218666666,22,0,1,1,1,0,4,0,1,0
201391,Male,ECE,NO,Postgraduate,,25.0,5.563803813,98.4988619,42708,2.0,14.6,21,1,1,YES,0,0,0,64.368677635,5,0,0,0,0,1,2,5,1,0
216606,Female,UNKNOWN,Yes,Unknown,,21.0,4.300424052,78.88715917,51102,3.0,11.7,0,2,2,No,1,1,0,45.168268011,10,0,1,0,0,0,0,7,4,1
207437,Female,UNKNOWN,No,Primary,Y,18.0,6.054663409,73.6569128,35348,2.0,19.6,20,2,6,YES,0,0,0,59.03705755166666,18,0,0,0,0,1,0,7,2,0
216085,Other,BIO,NO,Unknown,Y,22.0,4.68798485,77.79757006,33657,5.0,16.7,54,1,1,No,0,0,0,64.779195268,5,0,1,1,0,1,4,1,4,0
208802,Female,BIO,No,Unknown,Y,21.0,4.164247225,59.03542966,75128,6.0,22.2,50,2,8,No,1,0,0,55.198531689666666,22,1,1,1,0,0,0,1,4,1
217621,Female,CS,NO,Primary,No,25.0,5.633623746,55.05305614,56270,6.0,6.3,42,4,7,No,0,0,0,58.684035572,26,1,0,1,1,0,0,4,2,0
205806,Male,ARTS,NO,Secondary,No,26.0,4.818655127,65.08616197,63102,4.0,8.6,54,3,1,YES,0,0,0,61.619124226000004,11,1,1,1,1,0,2,0,3,0
219650,Female,ARTS,NO,Unknown,Y,17.0,6.231013336,54.66947448,67869,4.0,21.8,10,1,4,NO,1,0,0,50.88924235733334,11,1,0,1,0,0,0,0,4,1
206146,MALE,UNKNOWN,No,Unknown,No,21.0,6.106421456,77.55653583,53907,5.0,15.1,43,4,6,YES,0,0,0,68.13240136233333,24,0,0,1,0,0,1,7,4,0
216596,Female,UNKNOWN,NO,Graduate,N,20.0,4.156582498,57.35279602,68040,5.0,23.4,25,3,7,NO,0,0,0,46.32208462933334,23,1,1,1,0,0,0,7,0,0
209775,Male,CS,Yes,Graduate,No,21.0,6.444641781,81.31837341,432350,4.0,15.1,7,2,2,No,0,1,0,58.95205426133334,10,0,0,1,0,0,2,4,0,0
201412,Other,ME,No,Secondary,N,21.0,6.022715412,76.40503656,38567,6.0,15.0,34,1,2,Yes,1,0,1,64.36842136133333,12,0,0,1,0,1,4,6,3,1
215184,Other,UNKNOWN,No,Unknown,Yes,20.0,4.475042075,54.92958379,22526,5.0,18.5,22,3,2,NO,1,0,0,46.18741884533333,13,1,1,1,0,1,4,7,4,1
212002,Other,ARTS,No,Primary,-,21.0,6.887027693,72.23416925,73579,2.0,21.6,33,4,6,YES,0,0,0,67.10538924,24,0,0,0,0,0,4,0,2,0
202256,OTHER,COMMERCE,No,Graduate,No,19.0,5.779487279,82.16695532,37781,6.0,21.0,0,3,7,NO,0,0,0,53.547522991,23,0,0,1,0,1,3,3,0,0
200382,Male,ME,No,Unknown,Yes,20.0,4.481273852,87.36649451,27053,2.0,16.9,9,3,6,NO,0,0,0,51.616317613,21,0,1,0,0,1,2,6,4,0
217497,Other,ME,YES,Primary,,22.0,6.77052941,89.43035193,62996,4.0,15.5,19,3,8,YES,0,0,0,67.01508596233333,25,0,0,1,0,0,4,6,2,0
206120,Female,ECE,No,Unknown,No,19.0,6.724294905,86.69232508,53580,2.0,19.9,30,0,2,YES,0,0,0,69.629172049,4,0,0,0,0,0,0,5,4,0
202212,Female,ARTS,Yes,Unknown,,16.0,5.672412697,84.44419527,53932,2.0,8.7,51,2,5,NO,0,1,0,70.695322066,16,0,0,0,1,0,0,0,4,0
205603,Male,ME,No,Unknown,No,24.0,5.809451963,99.50016456,38909,6.0,11.4,26,4,0,NO,0,0,0,67.56397584966666,12,0,0,1,0,1,2,6,4,0
210814,Female,ECE,Yes,Graduate,Yes,17.0,6.181077943,80.69887215,74672,2.0,15.1,52,0,0,YES,0,1,0,72.44838469333334,0,0,0,0,0,0,0,5,0,0
208881,MALE,CIVIL,No,Unknown,N,21.0,4.494328921,88.58988501,56740,5.0,5.3,14,1,6,YES,0,0,0,53.71527677466667,15,0,1,1,1,0,1,2,4,0
206004,Female,BIO,Yes,Unknown,Y,16.0,4.857610978,67.07249292,7018,3.0,15.1,42,3,4,YES,0,1,0,58.409802766,17,1,1,0,0,1,0,1,4,0
205417,Other,UNKNOWN,Yes,Primary,N,26.0,6.147599059,72.96444707,93590,5.0,21.7,43,3,7,Yes,1,1,1,66.96066274933332,28,0,0,1,0,0,4,7,2,1
204938,MALE,BIO,NO,Primary,Yes,21.0,5.018998858,78.60175994,64411,2.0,9.8,46,3,2,NO,0,0,0,64.00885560533332,13,0,0,0,1,0,1,1,2,0
213434,Female,CS,YES,Secondary,N,22.0,4.408571052,70.83419755,54095,6.0,14.0,3,1,8,NO,0,0,0,44.293114525,19,0,1,1,0,0,0,4,3,0
203624,OTHER,ARTS,NO,Graduate,Yes,23.0,4.493083466,60.57115158,78262,6.0,12.2,25,3,1,NO,0,0,0,48.970096137333336,11,1,1,1,0,0,3,0,0,0
203158,Female,ECE,YES,Graduate,Y,24.0,5.688645482,73.17271404,14933,6.0,16.6,33,4,6,No,1,0,0,61.395041621999994,24,0,0,1,0,1,0,5,0,1
204267,Female,ME,NO,Primary,Y,20.0,5.841411119,84.72341624,41850,4.0,17.5,29,3,0,No,0,0,0,64.29074713366667,9,0,0,1,0,1,0,6,2,0
209158,Female,CIVIL,YES,Unknown,Y,20.0,6.604843704,80.31165823,57599,3.0,6.9,22,0,3,NO,0,0,0,64.45104932233333,6,0,0,0,1,0,0,2,4,0
200463,MALE,CIVIL,No,Unknown,-,25.0,4.273561377,77.51337109,38407,3.0,22.4,46,1,2,YES,0,0,0,59.95515154533334,7,0,1,0,0,1,1,2,4,0
201754,MALE,BIO,No,Unknown,,21.0,4.762797633,80.08018733,67833,3.0,11.0,4,3,4,NO,1,0,0,49.171377697333334,17,0,1,0,0,0,1,1,4,1
216868,Female,ME,No,Unknown,,22.0,5.510965107,71.12177761,87263,5.0,5.2,10,0,6,YES,0,0,0,52.224692151333336,12,0,0,1,1,0,0,6,4,0
216794,OTHER,COMMERCE,No,Unknown,Y,18.0,6.14143114,65.52583246,51854,5.0,19.1,7,2,8,No,0,0,0,52.69823877133334,22,1,0,1,0,0,3,3,4,0
213830,Male,ECE,Yes,Primary,-,21.0,5.197771515,73.19952902,53647,4.0,15.3,25,1,5,Yes,0,1,1,56.28204961433334,18,0,0,1,0,0,2,5,2,0
215697,Male,UNKNOWN,YES,Unknown,,26.0,6.884401917,97.22348331,18646,4.0,8.4,13,4,4,NO,0,0,0,67.92238791133333,20,0,0,1,1,1,2,7,4,0
206380,OTHER,ARTS,No,Graduate,Yes,19.0,4.58928693,78.37600572,86056,3.0,5.0,14,3,8,YES,0,0,0,51.12590303266666,25,0,1,0,1,0,3,0,0,0
203829,Other,UNKNOWN,Yes,Postgraduate,N,21.0,4.198708896,69.52761465,48304,4.0,14.2,52,0,9,No,0,1,0,59.18516220833334,18,1,1,1,0,1,4,7,1,0
212674,Female,ECE,Yes,Graduate,Y,22.0,4.984863493,89.27928899,41088,4.0,6.5,27,1,8,NO,0,1,0,60.708104162,19,0,1,1,1,1,0,5,0,0
200378,OTHER,UNKNOWN,Yes,Unknown,Yes,17.0,4.3530354,79.20769241,14927,2.0,15.1,40,3,7,NO,0,1,0,58.86081805633333,23,0,1,0,0,1,3,7,4,0
211298,Female,COMMERCE,YES,Unknown,-,20.0,6.387975941,79.91818661,45968,4.0,10.3,14,4,6,YES,0,0,0,60.58200235466666,24,0,0,1,0,1,0,3,4,0
212995,Female,BIO,No,Primary,-,17.0,4.464975588,63.88509564,63650,3.0,6.7,37,3,9,No,0,0,0,53.82373996533334,27,1,1,0,1,0,0,1,2,0
208181,Female,CIVIL,No,Unknown,No,25.0,6.192894504,83.37908512,63459,3.0,12.9,59,1,2,No,0,0,0,75.64486472266665,7,0,0,0,0,0,0,2,4,0
201335,MALE,CS,Yes,Primary,N,24.0,5.473206109,81.93732113,62497,6.0,5.8,54,3,2,No,0,1,0,69.947226884,13,0,0,1,1,0,1,4,2,0
213511,Female,ME,No,Secondary,,18.0,6.571472714,84.98154156,35657,6.0,21.3,29,3,4,No,0,0,0,68.01849270466667,17,0,0,1,0,1,0,6,3,0
202716,Male,ME,YES,Graduate,,25.0,6.029291818,74.48595656,79694,6.0,10.9,13,2,2,NO,1,0,0,56.82557939133334,10,0,0,1,0,0,2,6,0,1
216551,Female,ME,Yes,Secondary,-,25.0,4.904538559,80.37132368,46800,3.0,10.8,2,3,7,No,0,1,0,49.30075656566667,23,0,1,0,0,1,0,6,3,0
217956,Female,COMMERCE,No,Graduate,-,26.0,5.20491893,79.5917202,52181,2.0,16.3,59,2,5,YES,0,0,0,69.56877737666666,16,0,0,0,0,0,0,3,0,0
213638,Other,UNKNOWN,Yes,Unknown,-,16.0,6.468951046,61.39754892,54889,5.0,5.8,51,4,8,NO,0,1,0,67.764019906,28,1,0,1,1,0,4,7,4,0
218912,OTHER,ECE,No,Graduate,N,19.0,6.139048827,56.96319284,65126,4.0,20.2,41,1,3,YES,0,0,0,61.450868653666674,9,1,0,1,0,0,3,5,0,0
219613,OTHER,BIO,Yes,Unknown,-,23.0,5.500271303,47.77897911,33963,6.0,6.6,11,2,2,No,0,1,0,45.501716914666666,10,1,0,1,1,1,3,1,4,0
203183,Female,BIO,NO,Unknown,-,17.0,4.090476514,92.29091577,75352,2.0,18.0,54,0,5,Yes,0,0,1,66.139657301,15,0,1,0,0,0,0,1,4,0
210003,Other,CS,YES,Postgraduate,Yes,21.0,4.607791346,82.12011703,17546,3.0,16.2,13,3,3,No,0,0,0,52.008325172333336,15,0,1,0,0,1,4,4,1,0
206322,Other,ME,No,Secondary,Y,21.0,4.332343215,76.16474379,86841,6.0,14.7,33,2,5,YES,0,0,0,55.511139211999996,16,0,1,1,0,0,4,6,3,0
213639,Female,CIVIL,No,Secondary,,17.0,5.968436485,74.65589294,92312,5.0,5.5,54,4,7,YES,0,0,0,70.238950307,26,0,0,1,1,0,0,2,3,0
216036,Other,UNKNOWN,No,Postgraduate,,16.0,4.627460905,82.88685039,64929,4.0,15.3,28,2,5,NO,0,0,0,57.33669297533334,16,0,1,1,0,0,4,7,1,0
207389,MALE,ARTS,Yes,Unknown,-,21.0,5.509878518,63.55798497,46426,5.0,11.7,21,4,6,NO,0,1,0,53.616788080999996,24,1,0,1,0,1,1,0,4,0
201894,Male,ME,YES,Secondary,,22.0,5.597877861,97.15144203,41219,2.0,18.4,29,2,1,NO,0,0,0,66.80148858066667,8,0,0,0,0,1,2,6,3,0
209399,Male,UNKNOWN,No,Graduate,,18.0,4.924379918,72.44386481,27256,6.0,9.1,47,0,6,YES,1,0,0,62.02172569966666,12,0,1,1,1,1,2,7,0,1
204661,OTHER,ECE,YES,Postgraduate,No,18.0,6.956276587,80.11506513,26343,4.0,14.2,31,1,2,NO,0,0,0,69.14923580733333,7,0,0,1,0,1,3,5,1,0
214356,Female,BIO,No,Postgraduate,,22.0,4.027382791,91.11098681,45348,5.0,14.9,43,4,9,NO,0,0,0,61.80354333133334,30,0,1,1,0,1,0,1,1,0
216618,Male,BIO,No,Postgraduate,No,21.0,5.316587644,46.18778915,35998,3.0,15.3,3,3,4,NO,1,0,0,41.439274965,17,1,0,0,0,1,2,1,1,1
207769,Female,CS,No,Unknown,,17.0,6.404965753,80.51508165,43598,4.0,13.7,28,2,1,NO,0,0,0,65.51268659333333,8,0,0,1,0,1,0,4,4,0
207090,Female,UNKNOWN,YES,Graduate,-,19.0,5.532169546,81.93709638,78606,2.0,15.1,56,3,5,YES,0,0,0,70.90864331066668,19,0,0,0,0,0,0,7,0,0
