gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group
0,1,1,1,0,21.0,5.616396128,70.45196708,61484,3.0,5.3,30,4,9,0,0,0,0,1,395.6861551180955,0.9271575799373993,0.6,63.30796418,1.8,1,31.543905466613392,4963.479665441404,0,3
1,4,0,2,0,18.0,5.056447117,55.55058241,40870,5.0,14.6,48,4,0,0,1,0,1,0,280.8885822747154,2.831406910363937,0.96,53.05752679,0.0,5,25.567657447017613,3085.867206090201,2,2
0,4,1,0,0,18.0,4.317331414,80.83910785,38684,2.0,22.9,35,3,0,1,0,1,0,0,349.00921980053903,5.184125403727292,0.7,62.006210995,1.0,3,18.639350538311238,6534.961357983932,2,2
3,5,1,2,0,16.0,4.437706692,83.76977022,24797,6.0,8.2,23,0,1,0,0,1,1,1,371.7456698925963,1.8070802183968042,0.46,64.07341857,0.2,6,19.693240684221582,7017.374402711598,1,2
2,4,1,4,1,20.0,5.927823458,62.15243949,57479,3.0,17.8,42,3,2,0,1,0,0,0,368.42868878074756,2.9529730132318686,0.84,60.715337035,1.4,3,35.139090949215074,3862.9257345581113,0,3
1,4,1,4,0,16.0,4.006687453,59.80031948,27907,4.0,18.3,18,0,2,0,1,1,1,0,239.60118974590745,4.456146275907012,0.36,49.933597004999996,0.4,8,16.053544346027625,3576.0782099100675,2,2
0,2,1,2,0,22.0,5.060821597,83.08811698,37790,6.0,14.2,47,3,1,1,0,0,1,0,420.4941368664464,2.7514998790608263,0.94,66.848166475,1.2,2,25.611915236661634,6903.635183282164,2,0
0,6,0,0,1,18.0,4.443050383,77.47064109,35082,6.0,16.7,35,4,2,0,0,1,1,0,344.20596156618006,3.6759442647810054,0.7,60.950572460000004,1.4,5,19.74069670587645,6001.700230895596,2,2
3,3,0,4,0,21.0,6.990703372,88.54087437,69694,2.0,16.4,54,1,5,0,0,0,0,0,618.9629890181873,2.312887613485688,1.08,79.223954045,1.0,0,48.86993363529216,7839.486434204123,0,3
1,6,0,3,1,18.0,4.782864998,100.0,49105,2.0,21.3,51,4,1,0,0,1,0,0,478.2864998,4.362193099486549,1.02,73.91432499,1.2,3,22.87579758909354,10000.0,2,2
0,7,0,4,1,25.0,6.39817663,73.8490921,56901,4.0,18.7,31,4,6,0,0,0,1,0,472.49953522093756,2.8777303334089273,0.62,68.9154292,2.2,2,40.93666418867816,5453.6884039942815,0,0
2,7,0,1,0,20.0,6.494576571,60.88950687,34989,6.0,20.4,10,0,3,0,1,0,1,0,395.4515647376455,3.0934510776188544,0.2,62.91763628999999,0.6,5,42.17952483658211,3707.532046871777,2,3
3,6,0,1,0,24.0,5.500271303,78.68018295,71005,6.0,12.9,8,2,6,0,0,0,1,0,432.7623523946749,2.303459832935169,0.16,66.84144799,1.2,2,30.252984406605318,6190.571189045471,0,0
0,3,1,4,1,17.0,5.123017629,59.4138195,47356,5.0,15.1,27,0,0,0,1,0,1,0,304.37804470472395,2.8910490204282637,0.54,55.321997894999996,1.0,5,26.245309627044776,3530.0019475785807,2,2
2,1,0,4,1,16.0,5.099620716,97.69723324,25464,4.0,6.3,57,3,6,0,0,0,1,1,498.21883452658784,1.2116268366679075,1.14,74.34672020000001,2.2,3,26.006131447056358,9544.74938275096,2,2
3,7,1,3,0,18.0,6.748284025,64.38820183,64775,2.0,11.5,15,0,1,0,1,0,0,0,434.5098738078648,1.6792527818674985,0.3,65.93552104,0.2,3,45.53933728207021,4145.840534900815,0,2
2,1,0,4,1,22.0,5.894692184,78.79565801,64810,2.0,19.0,37,1,7,0,0,0,0,0,464.476149404684,3.1694704943669216,0.74,68.871289925,2.4,0,34.74739594411069,6208.755721228877,0,0
3,7,0,2,1,21.0,6.091802221,68.43833663,50385,3.0,16.5,27,3,3,0,1,0,0,0,416.9128110841796,2.66481379912926,0.54,64.67817941999999,1.6,3,37.110054299780536,4683.8059206811995,0,3
1,1,0,3,1,21.0,5.319626171,54.15826278,57972,3.0,19.5,12,2,1,0,1,0,0,0,288.10171206038325,3.5980341419751403,0.24,53.677262245,1.2,3,28.298422599188125,2933.1174273475335,0,3
2,1,0,3,0,16.0,6.02582249,84.01998802,18809,2.0,20.1,58,1,4,0,0,0,0,0,506.2895334204466,3.2811920412013116,1.16,72.13910646,0.8,0,36.310536680989806,7059.358386880944,1,2
0,7,1,4,1,18.0,5.840952821,84.67179275,63072,3.0,15.1,6,2,5,0,0,0,0,0,494.56394672223985,2.541679837386475,0.12,71.54066048,2.0,0,34.11672985714786,7169.312487498952,0,2
0,1,0,0,1,20.0,4.187912928,77.21350985,93117,6.0,18.4,34,3,0,0,0,1,1,0,323.3634561170703,4.291131911715908,0.68,59.546319565,1.0,5,17.538614692509537,5961.926103356046,3,3
1,5,0,4,0,17.0,4.634306131,58.96115201,17693,3.0,16.2,43,4,6,1,1,1,0,0,273.24402825076595,3.421831954195613,0.86,52.65210666,2.2,6,21.47679331582419,3476.417446346327,1,2
0,6,0,4,0,24.0,4.796630816,91.28584505,83805,2.0,18.4,44,1,7,1,0,1,0,0,437.8644974314311,3.7576857826154724,0.88,69.62607660500001,2.4,3,23.00766718500083,8333.105506492611,3,0
3,0,0,2,0,22.0,5.705448586,62.26396208,30396,5.0,11.7,51,2,7,0,1,0,1,0,355.2438344080936,2.01534813833592,1.02,59.65922397,1.4,5,32.5521435674894,3876.800973899678,2,0
0,4,0,4,0,26.0,4.79193417,86.0029093,8907,6.0,11.9,50,3,4,0,0,1,1,0,412.1202797940808,2.4325756615813168,1.0,66.96112550000001,0.8,5,22.96263308961359,7396.5004080640265,1,1
1,6,0,3,0,21.0,4.976456538,74.00778033,43806,6.0,21.1,38,3,9,0,0,1,1,0,368.2965022860963,4.156442558319013,0.76,61.886172855,1.8,5,24.765119674602943,5477.151549373535,2,3
3,4,0,4,0,17.0,6.539717353,76.51733262,293600,4.0,12.3,24,3,0,0,0,0,1,0,500.401727940287,1.8524884940233992,0.48,70.95725307500001,0.0,2,42.76790305712933,5854.902191279717,3,2
2,6,0,0,1,22.0,6.583547312,64.46524537,77813,4.0,16.2,37,4,2,0,1,0,1,0,424.409992873084,2.42386254540514,0.74,65.150359245,1.4,5,43.34309520934243,4155.767860614307,3,0
1,4,1,1,0,21.0,5.915147112,72.20235393,55372,3.0,24.3,10,2,6,0,0,0,0,0,427.08754532864134,4.039801445840349,0.2,65.676912525,1.2,0,34.98896535660194,5213.179913032986,0,3
0,3,0,3,1,20.0,5.060705337,74.93482368,38820,4.0,9.6,48,3,0,1,0,0,1,1,379.2230621245299,1.8602108380752143,0.96,62.770938525,2.0,3,25.610738507940283,5615.227799952688,2,3
0,6,1,3,0,21.0,5.500271303,87.07919215,33457,2.0,5.9,11,4,4,0,0,0,0,1,478.9591816710678,1.0535203887067828,0.22,71.04095258999999,0.8,1,30.252984406605318,7582.785705496621,2,3
1,0,0,4,0,21.0,5.559502319,73.65109645,40510,5.0,14.3,29,1,2,1,0,0,1,0,409.4634415106676,2.52672394037056,0.58,64.62305982,1.4,2,30.908066034966378,5424.484008287202,2,3
2,7,1,4,1,26.0,6.489510487,82.89192889,39044,2.0,19.8,9,4,6,0,0,0,0,0,537.9280418193133,3.004775550332924,0.18,73.89351688,2.2,0,42.113746360882985,6871.071875104817,2,1
2,0,0,0,0,26.0,4.345793862,79.57315279,57424,4.0,13.6,39,3,2,1,0,1,1,0,345.80851897477015,3.0590712080118485,0.78,61.515545704999994,1.4,5,18.885924290996872,6331.886644940684,0,1
0,4,0,2,0,18.0,5.431501937,74.71282679,37349,4.0,13.7,4,1,6,1,0,0,1,0,405.8028634286305,2.4767233485649234,0.08,64.51392308,2.2,2,29.501213291634755,5582.00648695254,2,2
3,7,0,3,1,21.0,5.924558939,70.79804031,88287,5.0,9.0,15,1,5,0,0,0,1,1,419.44716258229283,1.4938852936998384,0.3,65.02181485,2.0,3,35.1003986216848,5012.362511736385,3,3
1,0,0,3,1,23.0,4.962610069,91.45316353,65014,4.0,15.1,50,1,0,0,0,1,1,0,453.8463901758816,2.982651200506669,1.0,70.53963211,1.0,5,24.627498696940187,8363.681119644922,0,0
0,3,1,2,1,25.0,6.598026839,54.17859062,61436,6.0,14.1,29,0,4,0,1,0,1,0,357.47179500995367,2.1050975666298015,0.58,60.07942950500001,1.8,5,43.53395816816433,2935.3196815695524,0,0
0,0,0,3,1,17.0,5.686709237,65.21923873,65844,5.0,15.1,20,2,7,1,1,0,1,0,370.88284731599913,2.60942780802795,0.4,61.04316555,3.4,5,32.33866194618112,4253.549100520732,0,2
2,0,1,2,1,26.0,5.738650286,68.52431722,49285,3.0,8.0,56,0,4,0,1,0,0,1,393.23709261250775,1.3701796833392326,1.12,62.955410040000004,1.8,4,32.93210710500789,4695.582050467188,2,1
3,5,1,4,1,21.0,4.215552048,83.59405982,53884,5.0,18.7,49,0,7,0,0,1,1,0,352.39511007483554,4.333165210848594,0.98,62.874790149999995,2.4,5,17.770879069396997,6987.966837189738,0,3
2,1,1,2,0,24.0,5.862187065,60.73310719,52668,3.0,15.1,30,2,2,0,1,0,0,0,356.0288353864765,2.5326276809800166,0.6,59.67748892,0.4,3,34.36523718505331,3688.5103089520294,0,0
0,1,0,3,0,18.0,4.529900076,70.11817131,37709,6.0,16.3,50,4,0,0,0,1,1,0,317.62830954615,3.5205943394964976,1.0,57.708586034999996,0.0,5,20.519994698544803,4916.557947858506,2,2
3,4,0,2,1,18.0,5.400497682,75.09409398,23018,5.0,11.4,40,4,9,0,0,0,1,0,405.54548047088014,2.0725397335055185,0.8,64.5495354,2.8,2,29.165375213287376,5639.1229506770715,1,2
1,3,1,4,0,24.0,5.910168068,82.47991167,85318,2.0,22.7,37,3,1,0,0,0,0,0,487.47014020349457,3.776932648666157,0.74,70.790796175,0.2,0,34.93008659200685,6802.935829091003,3,0
2,4,0,4,0,21.0,4.278813512,63.69304074,26686,3.0,21.2,59,0,2,1,1,1,0,0,272.5306433386785,4.841494149477266,1.18,53.240587930000004,1.4,6,18.308245070473774,4056.8034387073,2,3
1,5,0,4,0,21.0,4.118965745,74.23644941,70967,3.0,15.1,14,1,5,1,0,1,0,0,305.77739215021546,3.579076226891717,0.28,57.71305343,2.0,3,16.965878808483403,5511.050421003491,0,3
1,6,0,4,1,16.0,6.75474237,59.47191079,71341,4.0,23.1,14,4,3,0,1,0,1,0,401.7174356380732,3.3699297148056058,0.28,63.509667245,1.6,5,45.62654448507321,3536.9081730137186,0,2
1,4,0,3,0,25.0,5.140025135,71.50087528,30878,6.0,20.1,43,1,0,0,0,0,1,0,367.5162961137002,3.8358594629145806,0.86,61.450563315000004,0.0,2,26.41985838843177,5112.375165806116,2,0
1,5,0,4,0,25.0,6.378679539,45.72870641,51650,3.0,13.7,49,0,3,0,1,0,0,0,291.68876392240514,2.114628438948013,0.98,54.757750900000005,0.6,3,40.68755266125726,2091.1145899319754,0,0
2,1,1,0,1,23.0,5.500271303,75.29833501,76344,3.0,13.5,27,3,9,0,0,0,0,0,414.1612712191832,2.410597499583316,0.54,65.15052402,2.8,0,30.252984406605318,5669.8392552781925,3,0
0,7,0,0,0,16.0,5.215427366,84.23561636,51001,4.0,9.5,18,1,1,1,0,0,1,1,439.3247387558213,1.787250459063088,0.36,68.19494501,1.2,3,27.200682610021698,7095.639063549099,0,2
3,0,1,3,0,16.0,6.28715461,82.4332591,-4366,6.0,5.3,11,0,9,0,0,0,1,1,518.2706449678894,0.8297904659614933,0.22,72.6524026,1.8,3,39.52831309004425,6795.242205847733,4,2
2,2,0,4,0,20.0,5.15805432,72.45082606,66811,2.0,13.6,1,4,6,1,0,0,0,0,373.70529634635153,2.586508083088803,0.02,62.015684629999996,2.2,0,26.60552436807066,5249.122196776375,0,3
3,1,1,3,0,23.0,5.766001612,85.70174977,57205,5.0,22.7,1,2,9,0,0,0,1,0,494.1564273250407,3.8697568636126722,0.02,71.68088294500001,1.8,2,33.2467745895866,7344.789913639696,0,0
0,6,0,4,1,21.0,5.247178027,80.3307845,32392,6.0,15.1,13,1,1,0,0,0,1,0,421.50992732007217,2.8239194438176876,0.26,66.401282385,1.2,2,27.532877247031617,6453.034938385439,2,3
1,3,0,4,0,16.0,4.48848141,66.83176078,60025,3.0,7.6,41,3,8,0,1,1,0,1,299.9731158585971,1.656321410268065,0.82,55.85828744,1.6,7,20.146465367915592,4466.484248955146,0,2
1,1,0,3,0,24.0,5.973875284,87.16866874,25152,3.0,22.4,25,2,5,0,0,0,0,0,520.7347557250695,3.687925575127762,0.5,73.45371079,1.0,0,35.687185908786084,7598.376809903853,2,0
2,7,0,4,1,19.0,4.185692497,77.24209284,741210,3.0,15.1,13,1,9,0,0,1,0,0,323.3116484529654,3.5233512461685144,0.26,59.549508904999996,2.8,3,17.52002167944209,5966.340906303179,3,3
0,1,1,3,1,19.0,5.063101278,84.76801883,56831,3.0,5.0,32,1,7,0,0,0,0,1,429.1890644717011,0.9684102113791617,0.64,67.699515805,2.4,1,25.63499455128524,7185.617016363235,0,3
1,4,0,2,0,24.0,6.529955336,45.79241801,36808,4.0,10.2,28,0,8,0,1,0,1,0,299.022444332742,1.5384719026107176,0.56,55.545985685000005,1.6,5,42.640316690154876,2096.945547202572,2,0
1,3,1,1,0,16.0,6.049366682,87.97268273,31702,6.0,7.6,18,3,1,0,0,0,1,1,532.1790158330188,1.2358996288587236,0.36,74.233174775,0.2,3,36.594837253291686,7739.1929067132405,2,2
2,7,0,0,0,21.0,5.397469191,100.0,59264,4.0,14.3,23,2,8,1,0,0,1,0,539.7469191,2.601196933201695,0.46,76.987345955,2.6,2,29.132673667794194,10000.0,0,3
3,0,1,3,0,18.0,6.656584987,84.71602156,90910,5.0,23.1,49,4,5,0,0,0,1,0,563.9193972746643,3.41888691468331,0.98,75.640935715,1.0,2,44.310123689153784,7176.804308954385,3,2
3,7,0,2,1,20.0,5.12409832,68.63207135,59864,2.0,22.7,29,4,0,1,1,0,0,0,351.67748150265516,4.345247468466482,0.58,59.936527275,2.0,3,26.256383593026822,4710.361217791491,0,3
0,1,0,2,1,17.0,5.654530441,70.22562532,64678,2.0,17.4,57,0,3,0,0,0,0,0,397.0929361102004,3.0237045712762436,1.14,63.385464865,1.6,0,31.97371450819566,4931.638451585026,0,2
1,5,0,2,0,18.0,6.168491408,75.09409398,41620,5.0,17.4,28,0,9,0,0,0,1,0,463.2172735071745,2.775787484975045,0.56,68.38950403,1.8,2,38.050286250569826,5639.1229506770715,2,2
0,3,0,4,0,25.0,4.125134223,62.83212681,66223,4.0,23.4,43,2,4,0,1,1,1,0,259.1909566078068,5.538285594010111,0.86,52.04173452,0.8,8,17.01673235776581,3947.8761594679204,0,0
3,5,0,4,0,21.0,5.811567103,81.30592758,24226,6.0,15.1,12,0,9,0,0,0,1,0,472.5148540028284,2.554314234602371,0.24,69.710799305,1.8,2,33.77431219267181,6610.653859644205,1,3
0,4,1,1,1,16.0,6.567137811,80.22738327,43120,4.0,20.8,56,1,4,0,0,0,1,0,526.8642821500059,3.119779520033683,1.12,72.94938069,1.8,2,43.127299028665874,6436.433026351477,2,2
2,2,0,0,0,21.0,6.643959794,95.4550517,33242,5.0,21.8,32,0,1,0,0,0,1,0,634.1995256289913,3.232522237068367,0.64,80.94732482,0.2,2,44.14220174428852,9111.666895049673,2,3
1,4,0,0,0,23.0,6.804176156,85.97494569,60567,4.0,17.3,28,1,7,0,0,0,1,0,584.9886754772929,2.5057298089020548,0.56,77.008353625,1.4,2,46.29681316187893,7391.691286398449,0,0
2,1,0,2,0,24.0,4.655831989,87.34857592,38101,2.0,23.8,1,0,8,0,0,1,0,0,406.6802939619311,5.004381999836875,0.02,66.953447905,1.6,3,21.6767715097957,7629.773715252004,2,0
2,1,1,4,1,20.0,5.306880193,80.78920541,30417,6.0,19.8,3,2,8,0,0,0,1,0,428.73863399853735,3.6620008754094475,0.06,66.92900366999999,2.6,2,28.16297738285571,6526.895710779172,2,3
0,3,0,4,1,19.0,5.074854503,70.39792455,75639,2.0,10.6,51,2,9,0,0,0,0,0,357.25922440442173,2.0483667693178425,1.02,60.57323479,2.8,0,25.754148226619378,4955.867780947493,3,3
0,6,1,0,0,17.0,6.986932332,69.79165446,74520,6.0,24.6,47,3,7,0,1,0,1,0,487.62956705034605,3.471177492258861,0.94,69.83048889,1.4,5,48.81722341194696,4870.875032264038,0,2
0,1,0,2,0,23.0,4.914228431,80.45922682,48514,4.0,7.8,3,0,2,1,0,1,1,1,395.39501997512167,1.555573326451828,0.06,64.800755565,1.4,6,24.14964107204872,6473.687180472207,2,0
3,0,0,0,0,21.0,6.264752513,92.38188368,71217,4.0,21.5,59,2,3,0,0,0,1,0,578.7496379399537,3.3779789482915907,1.18,77.514704405,0.6,2,39.24712404913982,8534.412432265051,0,3
0,1,1,0,1,21.0,5.958303238,89.55489351,43357,4.0,13.7,8,3,1,0,0,0,1,0,533.5952119793782,2.2613592390140442,0.16,74.568962945,1.2,2,35.501377475961284,8020.07895158744,2,3
1,6,1,1,0,22.0,5.840883622,76.81993556,49343,2.0,5.0,3,0,4,0,0,0,0,1,448.6963034554994,0.8416256432770769,0.06,67.61438589,0.8,1,34.11592148574783,5901.302499442553,2,0
0,6,0,4,1,18.0,5.666820092,74.6118995,45684,4.0,15.1,23,3,7,0,0,0,1,0,422.8122111888848,2.6184274451265472,0.46,65.64005021,2.4,2,32.11284995509489,5566.935546998101,2,2
1,7,0,4,0,17.0,4.626021064,54.78252949,334,4.0,12.2,23,3,9,1,1,1,1,0,253.42513535994118,2.581452734718493,0.46,50.521370065,2.8,8,21.40007088457169,3001.12553732272,1,2
3,1,1,4,1,16.0,4.717969068,68.38927808,42390,2.0,24.4,23,4,4,0,1,1,0,0,322.6584985642904,5.064374564390624,0.46,57.78448438,1.8,6,22.259232126604793,4677.093356303568,2,2
0,0,0,4,0,23.0,6.825132948,64.46272056,42079,5.0,15.1,28,1,1,0,1,0,1,0,439.966638011773,2.180463554040638,0.56,66.35702502000001,0.2,5,46.58243975787517,4155.442341996646,2,0
3,5,1,1,0,16.0,6.66789058,75.34452075,65408,6.0,20.1,49,0,2,0,0,0,1,0,502.38902016353956,2.969906171266735,0.98,71.011713275,0.4,2,44.460764786852735,5676.796807047181,0,2
2,5,0,0,1,23.0,4.32715968,81.52678228,71106,4.0,12.3,14,1,0,0,0,1,1,0,352.7794051221545,2.7783050282929938,0.28,62.39918954000001,1.0,5,18.724310896217705,6646.616228930523,0,0
1,2,0,1,1,16.0,5.932678895,62.30558448,18910,4.0,13.1,8,3,0,1,1,0,1,0,369.6390260851355,2.1715062624761168,0.16,60.816186715,2.0,5,35.19667887117841,3881.985857394417,1,2
1,7,0,4,1,19.0,6.300670977,67.21232385,69202,2.0,21.2,14,1,0,0,1,0,0,0,423.48273817841994,3.312152753387811,0.28,65.10951681,1.0,3,39.69845476041014,4517.49647731728,0,3
0,1,0,2,1,18.0,4.239100889,69.59845917,50899,4.0,10.1,11,1,5,0,1,1,1,0,295.0348901405772,2.327671160079357,0.22,55.994734030000004,2.0,8,17.969976347120593,4843.945518838157,0,2
1,2,0,4,0,18.0,6.738273578,65.00247875,46957,3.0,24.8,11,1,9,0,1,0,0,0,438.00448506563146,3.6266463628753054,0.22,66.19260726499999,1.8,3,45.404330811972926,4225.322243644201,2,2
2,1,0,4,1,21.0,4.485794017,76.62721963,86598,4.0,15.1,34,1,0,0,0,1,1,0,343.73392335559896,3.29277763982045,0.68,60.742579899999996,1.0,5,20.122347962952997,5871.730788224258,3,3
0,0,0,2,0,17.0,4.938804248,74.89219999,63687,5.0,12.4,25,3,3,0,0,1,1,0,369.87791545267754,2.460901315013736,0.5,62.140121234999995,0.6,5,24.39178740006285,5608.841619342155,0,2
2,4,1,0,0,21.0,5.987035986,79.13172376,85163,5.0,11.8,33,1,8,1,0,0,1,0,473.7644777853313,1.9385461211564456,0.66,69.50104181,2.6,2,35.844599897658995,6261.829705228948,3,3
2,4,1,2,1,21.0,5.940854938,85.07787069,41810,5.0,12.1,52,1,9,0,0,0,1,0,505.435288203212,2.0030277376609305,1.04,72.243210035,2.8,2,35.293757394358984,7238.24408114436,2,3
2,6,0,4,0,17.0,5.500271303,100.0,32478,4.0,17.1,40,2,4,0,0,0,1,0,550.0271303,3.053423499472201,0.8,77.501356515,0.8,2,30.252984406605318,10000.0,2,2
3,7,0,1,0,19.0,4.062739489,95.72843931,51695,4.0,12.4,27,1,6,1,0,1,1,0,388.91971060507694,2.9788075935971694,0.54,68.1779171,2.2,5,16.50585215547998,9163.934092728354,0,3
0,5,1,4,0,20.0,4.63760463,68.79538965,51266,5.0,20.5,10,3,1,0,1,1,1,0,319.0458175634941,4.327081215301835,0.2,57.585717975,0.2,8,21.50737670419744,4732.805637095327,0,3
3,0,0,1,0,24.0,4.755003023,66.23659362,45937,4.0,10.0,30,3,9,0,1,1,1,0,314.95520289632253,2.059730952303467,0.6,56.893311925,1.8,8,22.610053748739144,4387.286334381024,2,0
2,2,0,4,0,21.0,4.783113242,100.0,45797,4.0,22.9,39,3,7,0,0,1,1,0,478.3113242,4.689631156417896,0.78,73.91556621,1.4,5,22.87817228579575,10000.0,2,3
0,7,0,4,0,24.0,4.889893164,72.8657919,39590,2.0,6.5,21,4,4,1,0,1,0,1,356.3059377012566,1.3026330998216138,0.42,60.88236177,1.8,4,23.91105515533393,5309.423629214107,2,0
3,2,1,4,1,21.0,6.969352611,80.33954079,38742,2.0,8.7,31,3,3,1,0,0,0,1,559.9145883713275,1.2306643166253572,0.62,75.01653345,2.6,1,48.57187581645251,6454.441814348074,2,3
0,6,0,2,1,22.0,4.574290122,76.3259169,40110,5.0,21.9,55,2,3,0,0,1,1,0,349.1368877282628,4.6852034059515315,1.1,61.03440906,1.6,5,20.924130120226774,5825.645590625705,2,0
3,0,1,1,0,21.0,6.972296641,69.51793532,39918,2.0,13.2,21,0,5,0,1,0,0,0,484.6996669208913,1.8664375478081703,0.42,69.62045086500001,1.0,3,48.61292045009988,4832.743331155704,2,3
3,1,1,4,1,26.0,6.656224217,83.02388866,43872,3.0,15.1,52,2,0,0,0,0,0,0,552.6256182882037,2.234976151621109,1.04,74.793065415,1.0,0,44.305320826977265,6892.966088228076,2,1
1,4,0,1,0,24.0,6.498976601,75.09409398,53959,3.0,20.8,25,0,5,1,0,0,0,0,488.03475964931494,3.1520039026730293,0.5,70.041929995,2.0,0,42.23669686034551,5639.1229506770715,0,0
0,5,0,2,1,20.0,4.490632353,59.39140286,53450,2.0,15.3,34,1,1,1,1,1,0,0,266.7049551731727,3.3328741714638466,0.68,52.148863195,2.2,6,20.165778929810312,3527.338733678816,0,3
3,6,0,4,0,19.0,4.071393133,77.76155903,59197,2.0,5.6,37,2,4,0,0,1,0,1,316.5978774461161,1.3424771584577473,0.74,59.237745180000005,0.8,4,16.576242043439557,6046.860062776174,0,3
3,3,1,4,0,20.0,4.71402643,67.83701241,47728,6.0,11.1,29,4,7,1,1,1,1,0,319.78546943297795,2.3057621642513504,0.58,57.488638355,2.4,8,22.22204518273854,4601.860252714494,2,3
0,7,1,4,0,22.0,5.500271303,98.1981381,15014,6.0,18.0,1,0,9,0,0,0,1,0,540.1164009994609,3.2141299994444217,0.02,76.600425565,1.8,2,30.252984406605318,9642.87432630667,1,0
3,7,1,4,0,23.0,6.669687361,57.29337172,42253,5.0,6.2,25,2,0,0,1,0,1,1,382.12887722995885,0.91584731603974,0.5,61.995122665,0.0,6,44.48472949348315,3282.530443046096,2,0
0,0,0,2,1,21.0,4.542585823,94.58800633,52380,4.0,15.9,22,2,9,0,0,1,1,0,429.6741365804922,3.424815524406516,0.44,70.00693228,2.8,5,20.635085959320584,8946.89094148412,0,3
1,2,1,4,1,20.0,5.249519843,89.30963283,32183,5.0,22.5,15,2,6,1,0,0,1,0,468.8326897121292,4.205984959461716,0.3,70.90241563000001,3.2,2,27.557458582050742,7976.210516229414,2,3
1,5,0,2,1,19.0,6.148507281,68.45964743,60941,3.0,9.8,50,1,7,0,1,0,0,1,420.9246406780479,1.5683745828062199,1.0,64.97236012,2.4,4,37.80414178451001,4686.723326239906,0,3
2,1,0,4,1,23.0,4.910406325,61.96907651,49902,2.0,23.1,46,2,4,0,1,1,0,0,304.293345249113,4.610404526423314,0.92,55.53656988,1.8,6,24.112090276600007,3840.166443502234,2,0
2,0,0,3,0,18.0,4.543165607,75.09409398,59261,3.0,18.0,58,0,2,1,0,1,0,0,341.1649050587617,3.8766655173494877,1.16,60.262875025,1.4,3,20.640353732627677,5639.1229506770715,0,2
3,6,1,3,1,17.0,6.373082276,67.62205812,43028,6.0,5.3,32,2,9,0,1,0,1,1,430.9609400712139,0.8187753181588017,0.64,65.67644044,2.8,6,40.61617769666534,4572.742744384659,2,2
3,5,1,4,0,18.0,4.376257927,76.71270897,58441,2.0,6.0,1,4,8,0,0,1,0,1,335.7146007316065,1.3404053336178543,0.02,60.23764412,1.6,4,19.151633443630338,5884.839717515918,0,2
2,2,0,4,0,20.0,5.500271303,93.38812354,50839,4.0,13.0,45,3,7,0,0,0,1,0,513.6600159480807,2.3213161107098603,0.9,74.19541828499999,1.4,2,30.252984406605318,8721.341618322302,0,3
1,2,0,0,1,19.0,6.502342927,85.7871979,58515,2.0,24.5,14,3,9,1,0,0,0,0,557.8177794922142,3.7108039177741428,0.28,75.40531358499999,3.8,0,42.280463540306926,7359.443323533764,0,3
0,0,1,2,0,19.0,4.35294069,67.24175436,53294,6.0,19.9,14,4,4,0,1,1,1,0,292.6993686206289,4.468956895089479,0.28,55.38558063,0.8,8,18.948092650657674,4521.453529410579,0,3
2,4,0,4,0,22.0,6.545366541,90.41281963,60336,4.0,7.9,5,4,3,0,0,0,1,1,591.78504448367,1.188798232762523,0.1,77.93324252,0.6,3,42.8418231560423,8174.4779534469135,0,0
3,1,1,4,0,23.0,5.718593084,81.20161733,14180,5.0,19.3,10,0,7,0,0,0,1,0,464.35900727295257,3.3169530368210918,0.2,69.193774085,1.4,2,32.70230686037263,6593.702657007757,1,0
0,1,1,1,0,22.0,4.656472455,84.97768397,65424,6.0,13.7,18,0,1,1,0,1,1,0,395.69624469600006,2.8802857852353525,0.36,65.77120426,1.2,5,21.682735724173728,7221.206772905195,0,0
0,7,0,3,0,21.0,4.129041256,68.04079866,40136,5.0,22.9,24,0,7,1,1,1,1,0,280.94326475832946,5.414938898387517,0.48,54.66560561,2.4,8,17.048981693750058,4629.5502822906565,2,3
0,0,1,4,0,25.0,4.993756093,92.34840307,6025,4.0,19.5,20,3,0,0,0,1,1,0,461.16540050963243,3.8282162796914276,0.4,71.142982,0.0,5,24.937599916374626,8528.227549579186,1,0
1,1,1,1,1,17.0,5.500271303,92.5938123,49890,6.0,15.2,17,0,7,1,0,0,1,0,509.2910886290584,2.714154221753067,0.34,73.798262665,3.4,2,30.252984406605318,8573.61407624763,2,2
3,7,0,0,1,25.0,4.583272187,67.27988879,67247,2.0,7.3,19,4,7,0,1,1,0,1,308.3620430356601,1.5587392123531938,0.38,56.55630533,2.4,7,21.006383940127765,4526.583435594768,0,0
1,0,0,1,1,21.0,4.1600039,79.82479315,6697,5.0,17.0,59,0,7,1,0,1,1,0,332.0714508206933,3.9906066752661893,1.18,60.71241607500001,3.4,5,17.305632448015213,6371.997601440287,1,3
3,7,0,4,0,20.0,4.154739344,100.0,52205,4.0,7.1,56,2,2,0,0,1,1,1,415.4739344,1.668727371046211,1.12,70.77369672,0.4,6,17.261859016581553,10000.0,0,3
